site,doy,lat,lon,variable,value
BIS,2.0,46.9713,-100.7101,minTemp_F,11.317527551223124
BIS,3.0,46.9713,-100.7101,minTemp_F,18.692936270187115
BIS,4.0,46.9713,-100.7101,minTemp_F,18.69392382089926
BIS,5.0,46.9713,-100.7101,minTemp_F,17.772591485199598
BIS,6.0,46.9713,-100.7101,minTemp_F,18.44606124253019
BIS,7.0,46.9713,-100.7101,minTemp_F,17.860470333033838
BIS,8.0,46.9713,-100.7101,minTemp_F,7.986750956166535
BIS,9.0,46.9713,-100.7101,minTemp_F,2.9890940500124783
BIS,10.0,46.9713,-100.7101,minTemp_F,6.115136831471855
BIS,11.0,46.9713,-100.7101,minTemp_F,6.9490736082249205
BIS,12.0,46.9713,-100.7101,minTemp_F,10.073525599311203
BIS,13.0,46.9713,-100.7101,minTemp_F,11.634821729884699
BIS,14.0,46.9713,-100.7101,minTemp_F,9.235923987410194
BIS,15.0,46.9713,-100.7101,minTemp_F,6.85938174954766
BIS,16.0,46.9713,-100.7101,minTemp_F,0.13450549699113237
BIS,17.0,46.9713,-100.7101,minTemp_F,6.107612250446013
BIS,18.0,46.9713,-100.7101,minTemp_F,-6.927753287754787
BIS,19.0,46.9713,-100.7101,minTemp_F,-9.105733571586637
BIS,20.0,46.9713,-100.7101,minTemp_F,0.6109105314688663
BIS,21.0,46.9713,-100.7101,minTemp_F,3.6839272000548995
BIS,22.0,46.9713,-100.7101,minTemp_F,7.413664582139175
BIS,23.0,46.9713,-100.7101,minTemp_F,3.736077470716997
BIS,24.0,46.9713,-100.7101,minTemp_F,-10.833753843987557
BIS,25.0,46.9713,-100.7101,minTemp_F,-5.54690567816031
BIS,26.0,46.9713,-100.7101,minTemp_F,2.6522736565073344
BIS,27.0,46.9713,-100.7101,minTemp_F,3.387856214574981
BIS,28.0,46.9713,-100.7101,minTemp_F,-2.7019263594231244
BIS,29.0,46.9713,-100.7101,minTemp_F,-20.95815341737151
BIS,30.0,46.9713,-100.7101,minTemp_F,-25.50979244922391
BIS,31.0,46.9713,-100.7101,minTemp_F,-10.582834149867464
BIS,32.0,46.9713,-100.7101,minTemp_F,5.345675384610876
BIS,33.0,46.9713,-100.7101,minTemp_F,6.846823042961856
BIS,34.0,46.9713,-100.7101,minTemp_F,-5.452363779307802
BIS,35.0,46.9713,-100.7101,minTemp_F,-9.282638390035595
BIS,36.0,46.9713,-100.7101,minTemp_F,-6.971583919951298
BIS,37.0,46.9713,-100.7101,minTemp_F,-5.39635771937982
BIS,38.0,46.9713,-100.7101,minTemp_F,-12.37545844149535
BIS,39.0,46.9713,-100.7101,minTemp_F,-21.564454751855685
BIS,40.0,46.9713,-100.7101,minTemp_F,-19.19989093209968
BIS,41.0,46.9713,-100.7101,minTemp_F,-13.196112519287409
BIS,42.0,46.9713,-100.7101,minTemp_F,-7.815351155957742
BIS,43.0,46.9713,-100.7101,minTemp_F,-13.062507112377569
BIS,44.0,46.9713,-100.7101,minTemp_F,-14.567029564780048
BIS,45.0,46.9713,-100.7101,minTemp_F,-11.492959382230005
BIS,46.0,46.9713,-100.7101,minTemp_F,-5.781090807296307
BIS,47.0,46.9713,-100.7101,minTemp_F,0.62374565547898
BIS,48.0,46.9713,-100.7101,minTemp_F,0.8158036163289424
