site,doy,lat,lon,variable,value
ASH,2.0,46.050133,-95.87849,precip_cum,0.03131619829151547
ASH,3.0,46.050133,-95.87849,precip_cum,0.053207746913448595
ASH,4.0,46.050133,-95.87849,precip_cum,0.06219629668039883
ASH,5.0,46.050133,-95.87849,precip_cum,0.06954305882796963
ASH,6.0,46.050133,-95.87849,precip_cum,0.07026856773041357
ASH,7.0,46.050133,-95.87849,precip_cum,0.06700641223837556
ASH,8.0,46.050133,-95.87849,precip_cum,0.060494427764369973
ASH,9.0,46.050133,-95.87849,precip_cum,0.05373859169077022
ASH,10.0,46.050133,-95.87849,precip_cum,0.06030151990970012
ASH,11.0,46.050133,-95.87849,precip_cum,0.06905491998943081
ASH,12.0,46.050133,-95.87849,precip_cum,0.10152241456677302
ASH,13.0,46.050133,-95.87849,precip_cum,0.12615470723354427
ASH,14.0,46.050133,-95.87849,precip_cum,0.1524822940907793
ASH,15.0,46.050133,-95.87849,precip_cum,0.23164680120885173
ASH,16.0,46.050133,-95.87849,precip_cum,0.2540640948484647
ASH,17.0,46.050133,-95.87849,precip_cum,0.2861898063040549
ASH,18.0,46.050133,-95.87849,precip_cum,0.5369968153978029
ASH,19.0,46.050133,-95.87849,precip_cum,0.7847460003962805
ASH,20.0,46.050133,-95.87849,precip_cum,0.7455683180727695
ASH,21.0,46.050133,-95.87849,precip_cum,0.7382129918328886
ASH,22.0,46.050133,-95.87849,precip_cum,0.743582009218521
ASH,23.0,46.050133,-95.87849,precip_cum,0.7271225641110384
ASH,24.0,46.050133,-95.87849,precip_cum,0.7808441316880845
ASH,25.0,46.050133,-95.87849,precip_cum,0.7828718257096492
ASH,26.0,46.050133,-95.87849,precip_cum,0.7679216867354342
ASH,27.0,46.050133,-95.87849,precip_cum,0.7820036371855199
ASH,28.0,46.050133,-95.87849,precip_cum,0.8039034744402844
ASH,29.0,46.050133,-95.87849,precip_cum,0.7830402267598604
ASH,30.0,46.050133,-95.87849,precip_cum,0.8082392104975478
