site,doy,lat,lon,variable,value
FER,2.0,47.56561,-96.13596,maxTemp,27.61113866515502
FER,3.0,47.56561,-96.13596,maxTemp,24.188128126969303
FER,4.0,47.56561,-96.13596,maxTemp,25.94471780937525
FER,5.0,47.56561,-96.13596,maxTemp,25.260563643870587
FER,6.0,47.56561,-96.13596,maxTemp,25.616508384766572
FER,7.0,47.56561,-96.13596,maxTemp,27.86446367145145
FER,8.0,47.56561,-96.13596,maxTemp,-3.0924410912674665
FER,9.0,47.56561,-96.13596,maxTemp,1.4268399189536893
FER,10.0,47.56561,-96.13596,maxTemp,7.225730694930526
FER,11.0,47.56561,-96.13596,maxTemp,-5.489575097214967
FER,12.0,47.56561,-96.13596,maxTemp,5.6453436390152305
FER,13.0,47.56561,-96.13596,maxTemp,16.164148253582233
FER,14.0,47.56561,-96.13596,maxTemp,22.000919502222455
FER,15.0,47.56561,-96.13596,maxTemp,18.4598050878638
FER,16.0,47.56561,-96.13596,maxTemp,-3.025133693278228
FER,17.0,47.56561,-96.13596,maxTemp,6.68433380431923
FER,18.0,47.56561,-96.13596,maxTemp,22.617950168794977
FER,19.0,47.56561,-96.13596,maxTemp,1.786586295823497
FER,20.0,47.56561,-96.13596,maxTemp,6.493523422339081
FER,21.0,47.56561,-96.13596,maxTemp,-2.1238485710085087
FER,22.0,47.56561,-96.13596,maxTemp,14.336285553657778
FER,23.0,47.56561,-96.13596,maxTemp,22.574804555641812
FER,24.0,47.56561,-96.13596,maxTemp,23.25001901682426
FER,25.0,47.56561,-96.13596,maxTemp,18.02896190578847
FER,26.0,47.56561,-96.13596,maxTemp,19.362846837744144
FER,27.0,47.56561,-96.13596,maxTemp,23.93338332752032
FER,28.0,47.56561,-96.13596,maxTemp,12.506982043222397
FER,29.0,47.56561,-96.13596,maxTemp,7.450545919495056
FER,30.0,47.56561,-96.13596,maxTemp,15.061738395523475
FER,31.0,47.56561,-96.13596,maxTemp,19.98889484792334
FER,32.0,47.56561,-96.13596,maxTemp,21.9372943389743
FER,33.0,47.56561,-96.13596,maxTemp,31.34767613565927
FER,34.0,47.56561,-96.13596,maxTemp,39.63042904231754
FER,35.0,47.56561,-96.13596,maxTemp,8.889359959611006
FER,36.0,47.56561,-96.13596,maxTemp,3.1268985365421678
FER,37.0,47.56561,-96.13596,maxTemp,30.111057766929555
FER,38.0,47.56561,-96.13596,maxTemp,29.278877892108582
FER,39.0,47.56561,-96.13596,maxTemp,-10.121623624023556
FER,40.0,47.56561,-96.13596,maxTemp,9.783902295376947
FER,41.0,47.56561,-96.13596,maxTemp,16.696204215190406
FER,42.0,47.56561,-96.13596,maxTemp,15.664487441512698
FER,43.0,47.56561,-96.13596,maxTemp,11.956385864426409
FER,44.0,47.56561,-96.13596,maxTemp,-0.8874089192313477
FER,45.0,47.56561,-96.13596,maxTemp,-10.819891546920815
FER,46.0,47.56561,-96.13596,maxTemp,22.12138999805606
FER,47.0,47.56561,-96.13596,maxTemp,23.570078876287734
FER,48.0,47.56561,-96.13596,maxTemp,12.706937532433486
FER,49.0,47.56561,-96.13596,maxTemp,23.74831442737414
FER,50.0,47.56561,-96.13596,maxTemp,24.86327996929485
FER,51.0,47.56561,-96.13596,maxTemp,-13.036379276198168
FER,52.0,47.56561,-96.13596,maxTemp,1.0178048064942473
FER,53.0,47.56561,-96.13596,maxTemp,26.031792575130055
FER,54.0,47.56561,-96.13596,maxTemp,25.6218343528506
FER,55.0,47.56561,-96.13596,maxTemp,33.165461036634746
FER,56.0,47.56561,-96.13596,maxTemp,29.687788726018432
FER,57.0,47.56561,-96.13596,maxTemp,15.5863841578756
FER,58.0,47.56561,-96.13596,maxTemp,11.334929269737145
FER,59.0,47.56561,-96.13596,maxTemp,12.94105976262043
FER,60.0,47.56561,-96.13596,maxTemp,29.840724063201364
FER,61.0,47.56561,-96.13596,maxTemp,35.80068492326508
FER,62.0,47.56561,-96.13596,maxTemp,29.096775310782416
FER,63.0,47.56561,-96.13596,maxTemp,22.972559334139987
FER,64.0,47.56561,-96.13596,maxTemp,21.432491913156127
FER,65.0,47.56561,-96.13596,maxTemp,30.310856874631938
FER,66.0,47.56561,-96.13596,maxTemp,23.646706779751334
FER,67.0,47.56561,-96.13596,maxTemp,27.449071658762865
FER,68.0,47.56561,-96.13596,maxTemp,38.8368389204773
FER,69.0,47.56561,-96.13596,maxTemp,25.42155767577466
FER,70.0,47.56561,-96.13596,maxTemp,7.199412297371883
FER,71.0,47.56561,-96.13596,maxTemp,11.145716704974161
FER,72.0,47.56561,-96.13596,maxTemp,31.54332125150222
FER,73.0,47.56561,-96.13596,maxTemp,37.700768007889195
FER,74.0,47.56561,-96.13596,maxTemp,15.186403370469101
FER,75.0,47.56561,-96.13596,maxTemp,18.62882079107986
FER,76.0,47.56561,-96.13596,maxTemp,24.80322003028117
FER,77.0,47.56561,-96.13596,maxTemp,21.135913152818393
FER,78.0,47.56561,-96.13596,maxTemp,29.06791720918129
FER,79.0,47.56561,-96.13596,maxTemp,43.239965461713595
FER,80.0,47.56561,-96.13596,maxTemp,24.858174883789857
FER,81.0,47.56561,-96.13596,maxTemp,11.757368559781455
FER,82.0,47.56561,-96.13596,maxTemp,20.98732867345003
FER,83.0,47.56561,-96.13596,maxTemp,30.153975242943858
FER,84.0,47.56561,-96.13596,maxTemp,38.287132239940654
FER,85.0,47.56561,-96.13596,maxTemp,39.46742548720214
FER,86.0,47.56561,-96.13596,maxTemp,26.344378277781665
FER,87.0,47.56561,-96.13596,maxTemp,28.765633157351708
FER,88.0,47.56561,-96.13596,maxTemp,37.02275620240487
FER,89.0,47.56561,-96.13596,maxTemp,39.52699782467712
FER,90.0,47.56561,-96.13596,maxTemp,34.015146563091264
FER,91.0,47.56561,-96.13596,maxTemp,50.57429304989234
FER,92.0,47.56561,-96.13596,maxTemp,55.92279320913252
FER,93.0,47.56561,-96.13596,maxTemp,52.01487992430217
FER,94.0,47.56561,-96.13596,maxTemp,31.862027511786316
FER,95.0,47.56561,-96.13596,maxTemp,19.47284722213397
FER,96.0,47.56561,-96.13596,maxTemp,24.25968445821431
FER,97.0,47.56561,-96.13596,maxTemp,41.633631964370025
FER,98.0,47.56561,-96.13596,maxTemp,47.94328529462999
FER,99.0,47.56561,-96.13596,maxTemp,39.51212718675933
FER,100.0,47.56561,-96.13596,maxTemp,35.99668930444267
FER,101.0,47.56561,-96.13596,maxTemp,18.053195631538593
FER,102.0,47.56561,-96.13596,maxTemp,38.58887178518856
FER,103.0,47.56561,-96.13596,maxTemp,41.90672303387072
FER,104.0,47.56561,-96.13596,maxTemp,30.43745965547003
FER,105.0,47.56561,-96.13596,maxTemp,20.27501270352714
FER,106.0,47.56561,-96.13596,maxTemp,18.79400685359317
FER,107.0,47.56561,-96.13596,maxTemp,23.803028988344906
FER,108.0,47.56561,-96.13596,maxTemp,27.49985330422141
FER,109.0,47.56561,-96.13596,maxTemp,39.52056702478902
FER,110.0,47.56561,-96.13596,maxTemp,42.72024087979214
FER,111.0,47.56561,-96.13596,maxTemp,42.653707574775694
FER,112.0,47.56561,-96.13596,maxTemp,38.87461261122555
FER,113.0,47.56561,-96.13596,maxTemp,37.88190216038062
FER,114.0,47.56561,-96.13596,maxTemp,44.77074514145116
FER,115.0,47.56561,-96.13596,maxTemp,52.51532736902911
FER,116.0,47.56561,-96.13596,maxTemp,44.755288553607166
FER,117.0,47.56561,-96.13596,maxTemp,41.71987317497255
FER,118.0,47.56561,-96.13596,maxTemp,39.694194674161416
FER,119.0,47.56561,-96.13596,maxTemp,43.205371034306786
FER,120.0,47.56561,-96.13596,maxTemp,43.05313304626944
FER,121.0,47.56561,-96.13596,maxTemp,38.21492752119224
FER,122.0,47.56561,-96.13596,maxTemp,44.94620664700588
FER,123.0,47.56561,-96.13596,maxTemp,45.718633265130414
FER,124.0,47.56561,-96.13596,maxTemp,45.32374998935716
FER,125.0,47.56561,-96.13596,maxTemp,44.36249629062212
FER,126.0,47.56561,-96.13596,maxTemp,45.75064320840781
FER,127.0,47.56561,-96.13596,maxTemp,37.48540383450299
FER,128.0,47.56561,-96.13596,maxTemp,50.248767681277904
FER,129.0,47.56561,-96.13596,maxTemp,55.36479526969754
FER,130.0,47.56561,-96.13596,maxTemp,46.86361587502013
FER,131.0,47.56561,-96.13596,maxTemp,41.2045346623239
FER,132.0,47.56561,-96.13596,maxTemp,40.731618886610455
FER,133.0,47.56561,-96.13596,maxTemp,36.18673433456435
FER,134.0,47.56561,-96.13596,maxTemp,46.10782982344678
FER,135.0,47.56561,-96.13596,maxTemp,35.043914115132246
FER,136.0,47.56561,-96.13596,maxTemp,39.916111073033
FER,137.0,47.56561,-96.13596,maxTemp,40.550258193824305
FER,138.0,47.56561,-96.13596,maxTemp,47.704073667935305
FER,139.0,47.56561,-96.13596,maxTemp,60.08524938911067
FER,140.0,47.56561,-96.13596,maxTemp,43.02935869853681
FER,141.0,47.56561,-96.13596,maxTemp,34.74606159729113
FER,142.0,47.56561,-96.13596,maxTemp,44.785848637393855
FER,143.0,47.56561,-96.13596,maxTemp,39.236940293011834
FER,144.0,47.56561,-96.13596,maxTemp,24.17992332351299
FER,145.0,47.56561,-96.13596,maxTemp,34.350843215056656
FER,146.0,47.56561,-96.13596,maxTemp,44.021187181638965
FER,147.0,47.56561,-96.13596,maxTemp,36.829415173768275
FER,148.0,47.56561,-96.13596,maxTemp,55.9710936417924
FER,149.0,47.56561,-96.13596,maxTemp,70.94428057670237
FER,150.0,47.56561,-96.13596,maxTemp,55.051865108140746
FER,151.0,47.56561,-96.13596,maxTemp,64.20769028401713
FER,152.0,47.56561,-96.13596,maxTemp,69.72775927713924
FER,153.0,47.56561,-96.13596,maxTemp,78.41243951883541
FER,154.0,47.56561,-96.13596,maxTemp,80.79493754758981
FER,155.0,47.56561,-96.13596,maxTemp,75.466591449767
FER,156.0,47.56561,-96.13596,maxTemp,70.56931686052562
FER,157.0,47.56561,-96.13596,maxTemp,79.28460587697137
FER,158.0,47.56561,-96.13596,maxTemp,68.15800801430304
FER,159.0,47.56561,-96.13596,maxTemp,63.35895804371927
FER,160.0,47.56561,-96.13596,maxTemp,91.37065565298423
FER,161.0,47.56561,-96.13596,maxTemp,81.69171563373972
FER,162.0,47.56561,-96.13596,maxTemp,47.34367316839808
FER,163.0,47.56561,-96.13596,maxTemp,38.28385079233804
FER,164.0,47.56561,-96.13596,maxTemp,45.18400116673465
FER,165.0,47.56561,-96.13596,maxTemp,56.04577597994472
FER,166.0,47.56561,-96.13596,maxTemp,55.020580703255305
FER,167.0,47.56561,-96.13596,maxTemp,60.31038503939408
FER,168.0,47.56561,-96.13596,maxTemp,63.908593796937254
FER,169.0,47.56561,-96.13596,maxTemp,76.45011691797382
FER,170.0,47.56561,-96.13596,maxTemp,82.09022921950461
FER,171.0,47.56561,-96.13596,maxTemp,63.47090766230613
FER,172.0,47.56561,-96.13596,maxTemp,64.88425047659508
FER,173.0,47.56561,-96.13596,maxTemp,56.61123429106851
FER,174.0,47.56561,-96.13596,maxTemp,54.48109168810909
FER,175.0,47.56561,-96.13596,maxTemp,47.79060618934538
FER,176.0,47.56561,-96.13596,maxTemp,58.60019293355777
FER,177.0,47.56561,-96.13596,maxTemp,67.93858231709399
FER,178.0,47.56561,-96.13596,maxTemp,62.691197838655256
FER,179.0,47.56561,-96.13596,maxTemp,61.28744384269676
FER,180.0,47.56561,-96.13596,maxTemp,72.90833785311571
FER,181.0,47.56561,-96.13596,maxTemp,62.59413792773081
FER,182.0,47.56561,-96.13596,maxTemp,61.368834123452075
FER,183.0,47.56561,-96.13596,maxTemp,74.13799324946376
FER,184.0,47.56561,-96.13596,maxTemp,62.91536433631259
FER,185.0,47.56561,-96.13596,maxTemp,73.48426826125976
FER,186.0,47.56561,-96.13596,maxTemp,77.40624605045909
FER,187.0,47.56561,-96.13596,maxTemp,69.7302071431902
FER,188.0,47.56561,-96.13596,maxTemp,73.83160571049618
FER,189.0,47.56561,-96.13596,maxTemp,54.54289394386838
FER,190.0,47.56561,-96.13596,maxTemp,55.81675563076262
FER,191.0,47.56561,-96.13596,maxTemp,72.56735610681213
FER,192.0,47.56561,-96.13596,maxTemp,60.44206737481704
FER,193.0,47.56561,-96.13596,maxTemp,66.32403983242705
FER,194.0,47.56561,-96.13596,maxTemp,67.01859275110482
FER,195.0,47.56561,-96.13596,maxTemp,69.81168615554225
FER,196.0,47.56561,-96.13596,maxTemp,60.882163696484234
FER,197.0,47.56561,-96.13596,maxTemp,62.690424882608156
FER,198.0,47.56561,-96.13596,maxTemp,70.46849198269194
FER,199.0,47.56561,-96.13596,maxTemp,59.130370939072904
FER,200.0,47.56561,-96.13596,maxTemp,48.86706795943362
FER,201.0,47.56561,-96.13596,maxTemp,51.29251909196079
FER,202.0,47.56561,-96.13596,maxTemp,65.82440181246136
FER,203.0,47.56561,-96.13596,maxTemp,67.24824384696346
FER,204.0,47.56561,-96.13596,maxTemp,58.39741465688323
FER,205.0,47.56561,-96.13596,maxTemp,59.81435765780542
FER,206.0,47.56561,-96.13596,maxTemp,69.80389903018367
FER,207.0,47.56561,-96.13596,maxTemp,88.25050261359817
FER,208.0,47.56561,-96.13596,maxTemp,73.98668496766527
FER,209.0,47.56561,-96.13596,maxTemp,63.66199687042723
FER,210.0,47.56561,-96.13596,maxTemp,63.52721270125601
FER,211.0,47.56561,-96.13596,maxTemp,66.24347100924328
FER,212.0,47.56561,-96.13596,maxTemp,55.020514974648044
FER,213.0,47.56561,-96.13596,maxTemp,64.39352126858248
FER,214.0,47.56561,-96.13596,maxTemp,79.02386864904238
FER,215.0,47.56561,-96.13596,maxTemp,65.73059262859945
FER,216.0,47.56561,-96.13596,maxTemp,64.30781751417409
FER,217.0,47.56561,-96.13596,maxTemp,61.944129572191976
FER,218.0,47.56561,-96.13596,maxTemp,63.690250379811985
FER,219.0,47.56561,-96.13596,maxTemp,65.237230449359
FER,220.0,47.56561,-96.13596,maxTemp,71.24657657660637
FER,221.0,47.56561,-96.13596,maxTemp,67.77599123018426
FER,222.0,47.56561,-96.13596,maxTemp,70.24929778463392
FER,223.0,47.56561,-96.13596,maxTemp,68.74880616811174
FER,224.0,47.56561,-96.13596,maxTemp,62.039562683662446
FER,225.0,47.56561,-96.13596,maxTemp,53.671796064784736
