site,doy,lat,lon,variable,value
ASH,2.0,46.050133,-95.87849,minTemp_F,-16.552516143561505
ASH,3.0,46.050133,-95.87849,minTemp_F,19.933847464578676
ASH,4.0,46.050133,-95.87849,minTemp_F,24.065227929469586
ASH,5.0,46.050133,-95.87849,minTemp_F,18.181873272229566
ASH,6.0,46.050133,-95.87849,minTemp_F,20.671074868595003
ASH,7.0,46.050133,-95.87849,minTemp_F,16.748931741534534
ASH,8.0,46.050133,-95.87849,minTemp_F,11.0311011137901
ASH,9.0,46.050133,-95.87849,minTemp_F,-0.4087293199602904
ASH,10.0,46.050133,-95.87849,minTemp_F,5.212431537047754
ASH,11.0,46.050133,-95.87849,minTemp_F,9.991388541805533
ASH,12.0,46.050133,-95.87849,minTemp_F,15.782750582758531
ASH,13.0,46.050133,-95.87849,minTemp_F,22.971420295223865
ASH,14.0,46.050133,-95.87849,minTemp_F,19.435888721256983
ASH,15.0,46.050133,-95.87849,minTemp_F,5.8288321229292315
ASH,16.0,46.050133,-95.87849,minTemp_F,-0.44506847951178585
ASH,17.0,46.050133,-95.87849,minTemp_F,-1.5967460944796583
ASH,18.0,46.050133,-95.87849,minTemp_F,-4.094918750182959
ASH,19.0,46.050133,-95.87849,minTemp_F,-14.349743860854238
ASH,20.0,46.050133,-95.87849,minTemp_F,-11.428585103195317
ASH,21.0,46.050133,-95.87849,minTemp_F,-4.598736920177077
ASH,22.0,46.050133,-95.87849,minTemp_F,4.4036063301830435
ASH,23.0,46.050133,-95.87849,minTemp_F,-4.396900272442807
ASH,24.0,46.050133,-95.87849,minTemp_F,-13.45600870975345
ASH,25.0,46.050133,-95.87849,minTemp_F,-17.60950441060164
ASH,26.0,46.050133,-95.87849,minTemp_F,-16.388989690357143
ASH,27.0,46.050133,-95.87849,minTemp_F,-23.315393888288295
ASH,28.0,46.050133,-95.87849,minTemp_F,-10.934074913059511
ASH,29.0,46.050133,-95.87849,minTemp_F,-11.21475406308526
ASH,30.0,46.050133,-95.87849,minTemp_F,-33.253322037359844
ASH,31.0,46.050133,-95.87849,minTemp_F,-26.919854932114884
ASH,32.0,46.050133,-95.87849,minTemp_F,5.967956702799896
ASH,33.0,46.050133,-95.87849,minTemp_F,14.602359071143425
ASH,34.0,46.050133,-95.87849,minTemp_F,6.662871869938776
ASH,35.0,46.050133,-95.87849,minTemp_F,-10.671293191252653
ASH,36.0,46.050133,-95.87849,minTemp_F,-6.777482100052406
ASH,37.0,46.050133,-95.87849,minTemp_F,1.1348406939155424
ASH,38.0,46.050133,-95.87849,minTemp_F,-6.669082145297977
ASH,39.0,46.050133,-95.87849,minTemp_F,-22.650004162103876
ASH,40.0,46.050133,-95.87849,minTemp_F,-21.09043074347905
ASH,41.0,46.050133,-95.87849,minTemp_F,-12.022921912367952
ASH,42.0,46.050133,-95.87849,minTemp_F,-6.975256046504808
ASH,43.0,46.050133,-95.87849,minTemp_F,-1.9828694008733825
ASH,44.0,46.050133,-95.87849,minTemp_F,-8.659927250967375
ASH,45.0,46.050133,-95.87849,minTemp_F,-4.675437739555878
ASH,46.0,46.050133,-95.87849,minTemp_F,-8.891438101454995
ASH,47.0,46.050133,-95.87849,minTemp_F,-4.212784253465488
ASH,48.0,46.050133,-95.87849,minTemp_F,4.629963088982981
ASH,49.0,46.050133,-95.87849,minTemp_F,-9.459816383455156
ASH,50.0,46.050133,-95.87849,minTemp_F,-10.992478978122179
ASH,51.0,46.050133,-95.87849,minTemp_F,7.795318007245601
ASH,52.0,46.050133,-95.87849,minTemp_F,11.344249657460125
ASH,53.0,46.050133,-95.87849,minTemp_F,-4.79111457414513
ASH,54.0,46.050133,-95.87849,minTemp_F,-19.594705680546564
ASH,55.0,46.050133,-95.87849,minTemp_F,-7.9316536804547795
ASH,56.0,46.050133,-95.87849,minTemp_F,-17.846704830373945
ASH,57.0,46.050133,-95.87849,minTemp_F,-11.428250566650156
ASH,58.0,46.050133,-95.87849,minTemp_F,-10.25669288889012
ASH,59.0,46.050133,-95.87849,minTemp_F,-8.107282078744888
ASH,60.0,46.050133,-95.87849,minTemp_F,-3.6131367667262606
ASH,61.0,46.050133,-95.87849,minTemp_F,-11.116192192209617
ASH,62.0,46.050133,-95.87849,minTemp_F,-19.351971912777262
ASH,63.0,46.050133,-95.87849,minTemp_F,-13.949143672207589
ASH,64.0,46.050133,-95.87849,minTemp_F,-1.475445232543219
ASH,65.0,46.050133,-95.87849,minTemp_F,2.953457253306796
ASH,66.0,46.050133,-95.87849,minTemp_F,-4.541873260391441
ASH,67.0,46.050133,-95.87849,minTemp_F,4.237561388432335
ASH,68.0,46.050133,-95.87849,minTemp_F,23.696855097312486
ASH,69.0,46.050133,-95.87849,minTemp_F,10.969535560305617
ASH,70.0,46.050133,-95.87849,minTemp_F,-2.393628724680969
ASH,71.0,46.050133,-95.87849,minTemp_F,8.008696846338843
ASH,72.0,46.050133,-95.87849,minTemp_F,29.999178352735086
ASH,73.0,46.050133,-95.87849,minTemp_F,30.682471687370352
ASH,74.0,46.050133,-95.87849,minTemp_F,21.586476193613677
ASH,75.0,46.050133,-95.87849,minTemp_F,19.708533159528507
ASH,76.0,46.050133,-95.87849,minTemp_F,18.248322736701205
ASH,77.0,46.050133,-95.87849,minTemp_F,19.405693566857828
ASH,78.0,46.050133,-95.87849,minTemp_F,22.7716148917201
ASH,79.0,46.050133,-95.87849,minTemp_F,28.25184511457735
ASH,80.0,46.050133,-95.87849,minTemp_F,23.829423945937194
ASH,81.0,46.050133,-95.87849,minTemp_F,20.389282287565365
ASH,82.0,46.050133,-95.87849,minTemp_F,20.904815910622403
ASH,83.0,46.050133,-95.87849,minTemp_F,28.514872669681317
ASH,84.0,46.050133,-95.87849,minTemp_F,25.18067254562441
ASH,85.0,46.050133,-95.87849,minTemp_F,22.519096290196334
ASH,86.0,46.050133,-95.87849,minTemp_F,31.74655336470096
ASH,87.0,46.050133,-95.87849,minTemp_F,29.33909136915375
ASH,88.0,46.050133,-95.87849,minTemp_F,21.54919330890336
ASH,89.0,46.050133,-95.87849,minTemp_F,20.774867291561257
ASH,90.0,46.050133,-95.87849,minTemp_F,18.214798678028217
ASH,91.0,46.050133,-95.87849,minTemp_F,27.621526568762725
ASH,92.0,46.050133,-95.87849,minTemp_F,28.50336706658299
ASH,93.0,46.050133,-95.87849,minTemp_F,27.258386157437222
ASH,94.0,46.050133,-95.87849,minTemp_F,30.44859230317009
ASH,95.0,46.050133,-95.87849,minTemp_F,36.554806813089904
ASH,96.0,46.050133,-95.87849,minTemp_F,40.77577656265061
ASH,97.0,46.050133,-95.87849,minTemp_F,42.828725058194856
ASH,98.0,46.050133,-95.87849,minTemp_F,42.76125306377074
ASH,99.0,46.050133,-95.87849,minTemp_F,31.90619418277712
ASH,100.0,46.050133,-95.87849,minTemp_F,28.891023809708315
ASH,101.0,46.050133,-95.87849,minTemp_F,29.20668507106328
ASH,102.0,46.050133,-95.87849,minTemp_F,27.990137053196936
ASH,103.0,46.050133,-95.87849,minTemp_F,22.912010941794584
ASH,104.0,46.050133,-95.87849,minTemp_F,23.469503657167028
ASH,105.0,46.050133,-95.87849,minTemp_F,27.295397230647556
